suburb,address,rooms,price,agent_seller,date,distance,postcode,bathroom,carspots,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,method,type
Altona,1/170 Blyth St,3,630000.0,Barlow,2016-08-06,13.8,3018,1,2,311.0,94.0,1955,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,5/35 Grieve Pde,2,406000.0,hockingstuart,2016-08-06,13.8,3018,1,1,65.0,126.0,1950,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,156 Maidstone St,3,660000.0,Greg,2016-05-07,13.8,3018,1,1,602.0,123.0,1955,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301,vendor bid,house
Altona,11 Keeshan Ct,3,683500.0,Greg,2016-11-07,13.8,3018,1,1,530.0,126.0,1950,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301,property sold,house
Altona,1/136 Queen St,2,580000.0,Barlow,2016-10-08,13.8,3018,1,1,225.0,93.0,1988,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,173 Queen St,3,1335000.0,hockingstuart,2016-10-08,13.8,3018,1,4,777.0,22.0,1953,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301,property sold,house
Altona,1/265 Queen St,3,800000.0,hockingstuart,2016-10-08,13.8,3018,2,2,280.0,126.0,1997,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301,property sold prior,townhouse
Altona,3/26 Grieve Pde,2,510000.0,Village,2016-09-10,13.8,3018,1,1,127.0,76.0,1990,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,261 Queen St,4,1070000.0,Barlow,2016-09-10,13.8,3018,2,2,695.0,126.0,1950,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301,property sold,house
Altona,4/5 Rose St,2,425000.0,hockingstuart,2016-09-10,13.8,3018,1,2,115.0,57.0,1980,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,1/60 David St,3,605000.0,Jas,2016-12-10,13.8,3018,2,2,230.0,126.0,1950,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,1A Merritt Ct,3,705000.0,hockingstuart,2017-02-11,13.8,3018,2,2,197.0,152.0,1950,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301,property sold,townhouse
Altona,4/31 Millers Rd,2,391000.0,Greg,2017-02-11,13.8,3018,1,1,0.0,65.0,1965,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,111/112 Pier St,2,440000.0,hockingstuart,2017-02-11,13.8,3018,1,1,0.0,126.0,1950,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,24 Wren St,4,845000.0,hockingstuart,2017-02-11,13.8,3018,1,2,745.0,130.0,1950,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301,property sold,house
Altona,1/152 Blyth St,3,743000.0,Gunn&Co,2016-11-12,13.8,3018,2,2,211.0,176.0,1950,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301,property sold prior,townhouse
Altona,4/57 Blyth St,3,730000.0,Barlow,2016-08-13,13.8,3018,2,1,69.0,141.0,2014,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,164 Maidstone St,3,635000.0,Sweeney,2016-05-14,13.8,3018,1,4,625.0,126.0,1960,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301,property sold,house
Altona,3/25 Rayner St,2,620000.0,hockingstuart,2016-05-14,13.8,3018,1,1,168.0,126.0,1950,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,3/46 Sargood St,2,447000.0,Burnham,2016-10-15,13.8,3018,1,1,137.0,77.0,1990,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,1/57 Blyth St,3,730000.0,Barlow,2016-04-16,13.8,3018,2,1,70.0,126.0,1950,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,22 Fenfield St,3,678000.0,hockingstuart,2016-04-16,13.8,3018,1,2,606.0,87.0,1950,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301,property sold,house
Altona,5/8 David St,2,580000.0,Biggin,2016-07-16,13.8,3018,2,1,175.0,76.0,2013,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301,property passed in,"unit, duplex"
Altona,1/28 Seves St,3,712000.0,hockingstuart,2016-09-17,13.8,3018,1,2,363.0,126.0,1950,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301,property sold,house
Altona,27 McIntyre Dr,3,840000.0,Greg,2017-03-18,13.8,3018,2,2,534.0,136.0,1965,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301,property sold prior,house
Altona,4 Boyd St,3,980000.0,Barlow,2016-11-19,13.8,3018,1,2,724.0,126.0,1950,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301,property sold,house
Altona,12 Spear Ct,3,605100.0,hockingstuart,2016-05-22,13.8,3018,2,0,265.0,126.0,1950,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301,property sold,townhouse
Altona,185 Queen St,3,880000.0,Barlow,2016-08-22,13.8,3018,3,1,577.0,126.0,1950,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301,property passed in,house
Altona,3/20 Mulga St,3,577000.0,Williams,2016-04-23,13.8,3018,2,1,205.0,113.0,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,51 Millers Rd,4,1030000.0,Barlow,2017-02-25,13.8,3018,1,0,797.0,126.0,1950,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301,property sold,house
Altona,2/119 Railway St N,3,605000.0,Barlow,2017-02-25,13.8,3018,1,2,181.0,126.0,1950,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301,property sold,"unit, duplex"
Altona,24 McIntyre Dr,3,753000.0,Barlow,2016-06-27,13.8,3018,2,2,529.0,126.0,1950,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301,property sold,house
Altona,104 Maidstone St,2,857000.0,hockingstuart,2016-11-27,13.8,3018,2,1,675.0,100.0,1950,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301,property sold prior,house
Altona,49 Bent St,3,1500000.0,Barlow,2016-05-28,13.8,3018,1,1,929.0,126.0,1950,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301,property sold,house
Altona,5/57 Blyth St,3,730000.0,Barlow,2016-05-28,13.8,3018,2,1,70.0,3.0,2014,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301,property sold prior,"unit, duplex"
Altona,15 Kookaburra St,3,900000.0,Sweeney,2016-05-28,13.8,3018,1,4,697.0,126.0,1950,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301,property sold,house
Altona,219 Civic Pde,3,740000.0,Greg,2016-08-28,13.8,3018,1,2,604.0,126.0,1950,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301,property sold,house
Altona,3 Curtin Ct,4,931000.0,Sweeney,2016-08-28,13.8,3018,2,3,532.0,126.0,1970,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301,property sold,house
Altona,2/60 David St,2,535600.0,Compton,2016-07-30,13.8,3018,1,1,154.0,91.0,1996,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301,property sold prior,house
Altona North,45 Hearn St,5,1085000.0,FN,2016-09-03,11.1,3025,3,6,592.0,251.0,1965,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132,property sold,house
Altona North,4 Knapp St,3,781000.0,Jas,2016-09-03,11.1,3025,1,2,533.0,117.0,1970,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132,property sold,house
Altona North,21 Hatherley Gr,3,750000.0,Jas,2017-03-04,11.1,3025,1,3,554.0,126.0,1950,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,property sold prior,house
Altona North,3/66 Marion St,2,421000.0,hockingstuart,2017-03-04,11.1,3025,1,1,77.0,77.0,2009,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132,property sold,townhouse
Altona North,153 Mills St,3,1405000.0,Sweeney,2017-03-04,11.1,3025,1,3,655.0,126.0,1950,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132,property sold,house
Altona North,33 Carthy St,3,683000.0,FN,2016-06-04,11.1,3025,1,2,534.0,167.0,1967,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132,property sold,house
Altona North,16 Harris St,3,623000.0,Sweeney,2016-06-04,11.1,3025,1,3,540.0,126.0,1950,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132,property sold,house
Altona North,1/5 Little St,3,720000.0,Greg,2016-08-06,11.1,3025,2,1,0.0,130.0,2012,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132,vendor bid,house
Altona North,1/95 Mills St,3,588000.0,Williams,2016-05-07,11.1,3025,1,1,328.0,118.0,1970,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132,property sold,house
Altona North,5 Binns St,3,710000.0,Village,2016-11-07,11.1,3025,1,3,540.0,116.0,1960,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132,property passed in,house
Altona North,25 Allan St,4,875000.0,Jas,2016-10-08,11.1,3025,1,4,559.0,169.0,1965,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132,property sold prior,house
Altona North,21 Hatherley Gr,3,700000.0,Jas,2016-12-10,11.1,3025,1,3,554.0,126.0,1950,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,vendor bid,house
Altona North,1/256 Mason St,2,640000.0,Williams,2017-03-11,11.1,3025,1,1,252.0,126.0,1965,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132,property sold,townhouse
Altona North,21 Allan St,4,650000.0,Williams,2016-06-12,11.1,3025,1,4,558.0,126.0,1950,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132,property sold prior,house
Altona North,2/36 May St,3,675000.0,hockingstuart,2016-05-14,11.1,3025,2,2,171.0,109.0,2012,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132,property sold,house
Altona North,11 Beevers St,3,708000.0,Greg,2016-10-15,11.1,3025,1,2,585.0,97.0,1960,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132,property sold,house
Altona North,10 Murphy St,4,965000.0,Gunn&Co,2016-10-15,11.1,3025,1,4,851.0,126.0,1950,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132,property sold prior,house
Altona North,16 Beevers St,3,680000.0,Sweeney,2016-11-19,11.1,3025,1,3,551.0,126.0,1950,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132,property sold,house
Altona North,21 Neal Ct,3,770000.0,hockingstuart,2016-11-19,11.1,3025,1,3,602.0,603.0,1950,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132,property sold prior,house
Altona North,31 Duosa Rd,3,923000.0,Greg,2016-05-22,11.1,3025,1,2,740.0,126.0,1950,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132,property sold,house
Altona North,252 Millers Rd,4,693000.0,Raine&Horne,2016-05-22,11.1,3025,2,4,315.0,170.0,2008,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132,property sold prior,house
Altona North,1/156 Chambers Rd,3,620000.0,Hunter,2016-08-22,11.1,3025,2,2,276.0,100.0,2010,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132,property sold prior,house
Altona North,2 Gadsden St,3,728500.0,Jas,2016-08-22,11.1,3025,1,1,531.0,157.0,1960,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132,property sold,house
Altona North,24 Hansen St,3,931000.0,hockingstuart,2016-08-22,11.1,3025,2,1,590.0,160.0,1950,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132,property sold,house
Altona North,4 Prismall St,3,988000.0,Sweeney,2016-08-22,11.1,3025,1,4,715.0,126.0,2008,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132,property sold,house
Altona North,122 McIntosh Rd,3,590000.0,Village,2016-04-23,11.1,3025,1,2,561.0,126.0,1950,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132,property sold,house
Altona North,35 May St,2,610000.0,RT,2016-09-24,11.1,3025,1,2,691.0,126.0,1950,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132,property sold,house
Altona North,6 Hill St,3,815000.0,hockingstuart,2017-02-25,11.1,3025,2,3,555.0,130.0,1960,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132,property sold,house
Altona North,84 May St,4,970000.0,Greg,2017-02-25,11.1,3025,1,2,708.0,126.0,1950,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132,property sold,house
Altona North,155 Chambers Rd,4,760000.0,Hunter,2016-06-27,11.1,3025,1,3,668.0,126.0,1950,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132,property sold,house
Altona North,268d Mason St,4,847500.0,RT,2016-06-27,11.1,3025,3,1,252.0,126.0,1950,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132,property sold,townhouse
Altona North,5 Cresser St,4,1200000.0,RT,2016-11-27,11.1,3025,1,4,633.0,158.0,1960,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132,property sold prior,house
Altona North,107 McIntosh Rd,3,700000.0,Hunter,2016-11-27,11.1,3025,1,1,557.0,126.0,1950,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132,property sold prior,house
Altona North,10 Knapp St,3,625000.0,Hunter,2016-05-28,11.1,3025,1,1,536.0,126.0,1950,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132,property passed in,house
Altona North,4/221 Blackshaws Rd,2,292000.0,Jas,2016-08-28,11.1,3025,1,1,153.0,70.0,1970,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132,property sold,"unit, duplex"
Armadale,8/19 Mercer Rd,2,599000.0,Jellis,2016-09-03,6.3,3143,1,1,0.0,76.0,1964,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,1/42 Adelaide St,2,550000.0,Noel,2016-12-03,6.3,3143,1,0,861.0,126.0,1950,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836,vendor bid,"unit, duplex"
Armadale,14/71 Denbigh Rd,3,995000.0,Marshall,2016-12-03,6.3,3143,2,2,0.0,100.0,1998,Stonnington,-37.8552,145.016,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,4/769 High St,3,1205000.0,Jellis,2016-12-03,6.3,3143,2,2,101.0,105.0,2000,Stonnington,-37.854,145.0135,Southern Metropolitan,4836,property sold,townhouse
Armadale,7 Llaneast St,3,1939000.0,Jellis,2016-12-03,6.3,3143,2,2,296.0,150.0,1889,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836,property sold,house
Armadale,9/55 Northcote Rd,1,421500.0,Biggin,2016-12-03,6.3,3143,1,0,0.0,126.0,1950,Stonnington,-37.853,145.0167,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,28 Cambridge St,3,1870000.0,Hodges,2017-03-04,6.3,3143,1,1,217.0,116.0,1888,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836,property sold,house
Armadale,3/16 Fulton St,2,678000.0,hockingstuart,2017-03-04,6.3,3143,1,2,0.0,126.0,1950,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,3/20 Mercer Rd,3,1918000.0,Jellis,2017-03-04,6.3,3143,2,2,0.0,165.0,1995,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836,property sold prior,townhouse
Armadale,1/77 Wattletree Rd,2,660000.0,hockingstuart,2017-03-04,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836,property sold prior,"unit, duplex"
Armadale,12 Willis St,3,2050000.0,Marshall,2017-03-04,6.3,3143,2,1,205.0,116.0,1910,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836,property sold,house
Armadale,8/71 Denbigh Rd,2,700000.0,Jellis,2016-06-04,6.3,3143,1,2,0.0,126.0,1950,Stonnington,-37.8552,145.016,Southern Metropolitan,4836,vendor bid,"unit, duplex"
Armadale,11/17 Myamyn St,2,3625000.0,Jellis,2016-06-04,6.3,3143,2,2,0.0,126.0,2006,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,526 Orrong Rd,4,3000000.0,Jellis,2016-06-04,6.3,3143,2,2,1581.0,126.0,1934,Stonnington,-37.858,145.0111,Southern Metropolitan,4836,vendor bid,house
Armadale,553 Dandenong Rd,5,1525000.0,Jellis,2016-05-07,6.3,3143,2,2,693.0,126.0,1950,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836,property passed in,house
Armadale,9/19 Mercer Rd,3,735000.0,Marshall,2016-05-07,6.3,3143,2,1,2113.0,14.0,1970,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836,property passed in,"unit, duplex"
Armadale,6/26 Mercer Rd,2,825000.0,Jellis,2016-05-07,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,538a Orrong Rd,3,1586000.0,RT,2016-05-07,6.3,3143,2,2,246.0,126.0,1950,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836,property sold,townhouse
Armadale,18/41 Kooyong Rd,2,645000.0,Marshall,2016-10-08,6.3,3143,1,1,0.0,126.0,1960,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,10 William St,1,1435000.0,Jellis,2016-10-08,6.3,3143,2,1,144.0,107.0,1900,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836,property sold prior,house
Armadale,15/405 Dandenong Rd,1,280000.0,hockingstuart,2016-09-10,6.3,3143,1,1,0.0,38.0,1975,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836,property passed in,"unit, duplex"
Armadale,1/2 Armadale St,1,400000.0,hockingstuart,2016-12-10,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836,property passed in,"unit, duplex"
Armadale,4/20 Mercer Rd,2,1780000.0,Marshall,2016-12-10,6.3,3143,2,2,0.0,126.0,1950,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836,property sold,house
Armadale,8/58 Sutherland Rd,2,592500.0,hockingstuart,2016-12-10,6.3,3143,1,1,0.0,73.0,1970,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,40 New St,2,1210000.0,Marshall,2016-11-12,6.3,3143,1,0,249.0,96.0,1910,Stonnington,-37.8543,145.016,Southern Metropolitan,4836,property sold,house
Armadale,35 Northcote Rd,4,2801000.0,Marshall,2016-11-12,6.3,3143,2,2,624.0,222.0,1900,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836,property sold,house
Armadale,7/53 Wattletree Rd,1,390000.0,Jellis,2016-05-14,6.3,3143,1,0,881.0,126.0,1950,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,791 High St,3,1800000.0,RT,2016-10-15,6.3,3143,2,2,405.0,121.0,1910,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836,property passed in,house
Armadale,25 Llaneast St,4,2200000.0,Jellis,2016-10-15,6.3,3143,1,2,495.0,163.0,1900,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836,property passed in,house
Armadale,8/569 Orrong Rd,1,324000.0,Jellis,2016-04-16,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,367 Dandenong Rd,6,5525000.0,Marshall,2016-09-17,6.3,3143,3,4,1491.0,516.0,1935,Stonnington,-37.8602,145.013,Southern Metropolitan,4836,property sold,house
Armadale,34a Rose St,2,1125000.0,RT,2016-09-17,6.3,3143,1,2,169.0,126.0,1950,Stonnington,-37.851,145.0161,Southern Metropolitan,4836,property sold,house
Armadale,42 Rose St,3,2250000.0,Marshall,2016-09-17,6.3,3143,3,1,301.0,126.0,1950,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836,property sold,house
Armadale,12 Auburn Gr,3,2360000.0,hockingstuart,2017-03-18,6.3,3143,2,0,336.0,126.0,1950,Stonnington,-37.8558,145.015,Southern Metropolitan,4836,property sold,house
Armadale,31 Hume St,2,1900000.0,Jellis,2017-03-18,6.3,3143,2,0,207.0,126.0,1950,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836,vendor bid,house
Armadale,10/581 Orrong Rd,1,440000.0,Jellis,2017-03-18,6.3,3143,1,1,0.0,53.0,1970,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836,property sold prior,"unit, duplex"
Armadale,7/579 Dandenong Rd,2,490000.0,Ray,2016-06-18,6.3,3143,1,1,0.0,126.0,1966,Stonnington,-37.8646,145.0247,Southern Metropolitan,4836,property passed in,"unit, duplex"
Armadale,19 Glassford St,3,2365000.0,Marshall,2016-06-18,6.3,3143,2,1,316.0,126.0,1950,Stonnington,-37.8521,145.019,Southern Metropolitan,4836,property sold,house
Armadale,14 New St,3,1300000.0,Jellis,2016-06-18,6.3,3143,1,2,212.0,106.0,1900,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836,vendor bid,house
Armadale,7/501 Orrong Rd,3,732000.0,Gary,2016-06-18,6.3,3143,2,2,0.0,126.0,1950,Stonnington,-37.8597,145.0104,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,6/51 Armadale St,2,704000.0,Greg,2016-11-19,6.3,3143,1,1,0.0,74.0,1969,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836,property sold prior,"unit, duplex"
Armadale,12/41 Kooyong Rd,2,620000.0,Marshall,2016-11-19,6.3,3143,1,1,0.0,98.0,1970,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836,vendor bid,"unit, duplex"
Armadale,63 Denbigh Rd,3,1900000.0,Marshall,2016-05-22,6.3,3143,1,2,328.0,108.0,1900,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836,property sold,house
Armadale,13/56 Sutherland Rd,1,315000.0,Fletchers,2016-08-22,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8575,145.0174,Southern Metropolitan,4836,property sold prior,"unit, duplex"
Armadale,7/22 Derby St,1,450000.0,hockingstuart,2016-09-24,6.3,3143,1,1,0.0,126.0,1950,Stonnington,-37.8509,145.0203,Southern Metropolitan,4836,property passed in,"unit, duplex"
Armadale,10/51 Armadale St,2,710000.0,Jellis,2017-02-25,6.3,3143,1,1,2471.0,80.0,1970,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,2/377 Dandenong Rd,2,872000.0,Jellis,2017-02-25,6.3,3143,1,1,1194.0,126.0,1953,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,1/14 Denbigh Rd,2,598000.0,hockingstuart,2017-02-25,6.3,3143,1,1,0.0,88.0,1970,Stonnington,-37.8593,145.0156,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,75 Sutherland Rd,3,1285000.0,Marshall,2017-02-25,6.3,3143,1,2,186.0,80.0,1920,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836,property sold,house
Armadale,61 Union St,4,3660000.0,Jellis,2017-02-25,6.3,3143,3,2,421.0,126.0,1950,Stonnington,-37.8593,145.0275,Southern Metropolitan,4836,property sold,house
Armadale,1/403 Dandenong Rd,2,520000.0,hockingstuart,2016-06-27,6.3,3143,1,1,0.0,76.0,1970,Stonnington,-37.8618,145.0183,Southern Metropolitan,4836,property sold,"unit, duplex"
Armadale,44 Denbigh Rd,4,3625000.0,Jellis,2016-11-27,6.3,3143,1,2,709.0,251.0,1900,Stonnington,-37.8574,145.016,Southern Metropolitan,4836,property sold,house
